region,type,link
1,1,http://www.cian.ru/sale/commercial/151597182/
1,1,http://www.cian.ru/sale/commercial/149302936/
1,1,http://www.cian.ru/sale/commercial/151204152/
1,1,http://www.cian.ru/sale/commercial/14164997/
1,1,http://www.cian.ru/sale/commercial/151169262/
1,1,http://www.cian.ru/sale/commercial/4931356/
1,1,http://www.cian.ru/sale/commercial/14447648/
1,1,http://www.cian.ru/sale/commercial/151115997/
1,1,http://www.cian.ru/sale/commercial/151832591/
1,1,http://www.cian.ru/sale/commercial/150039354/
1,1,http://www.cian.ru/sale/commercial/151551351/
1,1,http://www.cian.ru/sale/commercial/151462390/
1,1,http://www.cian.ru/sale/commercial/150716886/
1,1,http://www.cian.ru/sale/commercial/149949813/
1,1,http://www.cian.ru/sale/commercial/149598910/
1,1,http://www.cian.ru/sale/commercial/151609268/
1,1,http://www.cian.ru/sale/commercial/148341379/
1,1,http://www.cian.ru/sale/commercial/7246762/
1,1,http://www.cian.ru/sale/commercial/14165112/
1,1,http://www.cian.ru/sale/commercial/150498879/
1,1,http://www.cian.ru/sale/commercial/148981091/
1,1,http://www.cian.ru/sale/commercial/150710678/
1,1,http://www.cian.ru/sale/commercial/150352643/
1,2,http://www.cian.ru/sale/commercial/151004180/
1,2,http://www.cian.ru/sale/commercial/151168466/
1,2,http://www.cian.ru/sale/commercial/150694138/
1,2,http://www.cian.ru/sale/commercial/7833700/
1,2,http://www.cian.ru/sale/commercial/145193277/
1,2,http://www.cian.ru/sale/commercial/151631393/
1,2,http://www.cian.ru/sale/commercial/151647363/
1,2,http://www.cian.ru/sale/commercial/149888426/
1,2,http://www.cian.ru/sale/commercial/151400510/
1,2,http://www.cian.ru/sale/commercial/150899629/
1,2,http://www.cian.ru/sale/commercial/141083513/
1,2,http://www.cian.ru/sale/commercial/151833742/
1,2,http://www.cian.ru/sale/commercial/151633569/
1,2,http://www.cian.ru/sale/commercial/151121030/
1,2,http://www.cian.ru/sale/commercial/150914326/
1,2,http://www.cian.ru/sale/commercial/145195917/
1,2,http://www.cian.ru/sale/commercial/151068884/
1,2,http://www.cian.ru/sale/commercial/149667383/
1,2,http://www.cian.ru/sale/commercial/150832132/
1,2,http://www.cian.ru/sale/commercial/6543198/
1,2,http://www.cian.ru/sale/commercial/151622936/
1,2,http://www.cian.ru/sale/commercial/149669406/
1,2,http://www.cian.ru/sale/commercial/148872302/
1,2,http://www.cian.ru/sale/commercial/150053940/
1,2,http://www.cian.ru/sale/commercial/149090963/
1,2,http://www.cian.ru/sale/commercial/150275866/
1,2,http://www.cian.ru/sale/commercial/151231922/
1,2,http://www.cian.ru/sale/commercial/150832110/
1,3,http://www.cian.ru/sale/commercial/146023697/
1,3,http://www.cian.ru/sale/commercial/151246514/
1,3,http://www.cian.ru/sale/commercial/149463525/
1,3,http://www.cian.ru/sale/commercial/148091866/
1,3,http://www.cian.ru/sale/commercial/148708173/
